"t","stimulus","x","y","t.stim","subid"
142.746,"140121-ey-simpleImp-list1.016",NA,462,7.96666666666667,"EY-test.txt"
142.755,"140121-ey-simpleImp-list1.016",NA,481,7.975,"EY-test.txt"
142.763,"140121-ey-simpleImp-list1.016",NA,478,7.98333333333333,"EY-test.txt"
142.771,"140121-ey-simpleImp-list1.016",NA,473,7.99166666666667,"EY-test.txt"
142.78,"140121-ey-simpleImp-list1.016",27,437,8,"EY-test.txt"
142.788,"140121-ey-simpleImp-list1.016",NA,468,8.00833333333333,"EY-test.txt"
142.796,"140121-ey-simpleImp-list1.016",NA,475,8.01666666666667,"EY-test.txt"
142.805,"140121-ey-simpleImp-list1.016",NA,474,8.025,"EY-test.txt"
142.813,"140121-ey-simpleImp-list1.016",NA,471,8.03333333333333,"EY-test.txt"
142.821,"140121-ey-simpleImp-list1.016",NA,469,8.04166666666667,"EY-test.txt"
142.83,"140121-ey-simpleImp-list1.016",NA,481,8.05,"EY-test.txt"
142.838,"140121-ey-simpleImp-list1.016",NA,477,8.05833333333333,"EY-test.txt"
142.846,"140121-ey-simpleImp-list1.016",NA,471,8.06666666666667,"EY-test.txt"
142.855,"140121-ey-simpleImp-list1.016",NA,472,8.075,"EY-test.txt"
142.863,"140121-ey-simpleImp-list1.016",NA,468,8.08333333333333,"EY-test.txt"
142.88,"140121-ey-simpleImp-list1.016",NA,472,8.1,"EY-test.txt"
142.888,"140121-ey-simpleImp-list1.016",NA,475,8.10833333333333,"EY-test.txt"
142.896,"140121-ey-simpleImp-list1.016",NA,472,8.11666666666667,"EY-test.txt"
142.905,"140121-ey-simpleImp-list1.016",NA,476,8.125,"EY-test.txt"
142.913,"140121-ey-simpleImp-list1.016",NA,476,8.13333333333333,"EY-test.txt"
142.921,"140121-ey-simpleImp-list1.016",NA,474,8.14166666666667,"EY-test.txt"
142.93,"140121-ey-simpleImp-list1.016",NA,473,8.15,"EY-test.txt"
142.938,"140121-ey-simpleImp-list1.016",NA,469,8.15833333333333,"EY-test.txt"
142.946,"140121-ey-simpleImp-list1.016",NA,465,8.16666666666667,"EY-test.txt"
142.955,"140121-ey-simpleImp-list1.016",NA,392,8.175,"EY-test.txt"
142.963,"140121-ey-simpleImp-list1.016",NA,375,8.18333333333333,"EY-test.txt"
142.972,"140121-ey-simpleImp-list1.016",NA,468,8.19166666666667,"EY-test.txt"
142.988,"140121-ey-simpleImp-list1.016",NA,1050,8.20833333333333,"EY-test.txt"
142.997,"140121-ey-simpleImp-list1.016",NA,1050,8.21666666666667,"EY-test.txt"
143.005,"140121-ey-simpleImp-list1.016",NA,1050,8.225,"EY-test.txt"
143.013,"140121-ey-simpleImp-list1.016",NA,1050,8.23333333333333,"EY-test.txt"
143.022,"140121-ey-simpleImp-list1.016",NA,1050,8.24166666666667,"EY-test.txt"
143.03,"140121-ey-simpleImp-list1.016",NA,1050,8.25,"EY-test.txt"
143.038,"140121-ey-simpleImp-list1.016",NA,1050,8.25833333333333,"EY-test.txt"
143.047,"140121-ey-simpleImp-list1.016",0,1050,8.26666666666667,"EY-test.txt"
143.055,"140121-ey-simpleImp-list1.016",0,1050,8.275,"EY-test.txt"
143.063,"140121-ey-simpleImp-list1.016",0,1050,8.28333333333333,"EY-test.txt"
143.072,"140121-ey-simpleImp-list1.016",0,1050,8.29166666666667,"EY-test.txt"
143.08,"140121-ey-simpleImp-list1.016",0,1050,8.3,"EY-test.txt"
143.088,"140121-ey-simpleImp-list1.016",0,1050,8.30833333333333,"EY-test.txt"
143.097,"140121-ey-simpleImp-list1.016",0,1050,8.31666666666667,"EY-test.txt"
143.105,"140121-ey-simpleImp-list1.016",0,1050,8.325,"EY-test.txt"
143.113,"140121-ey-simpleImp-list1.016",0,1050,8.33333333333333,"EY-test.txt"
143.122,"140121-ey-simpleImp-list1.016",0,1050,8.34166666666667,"EY-test.txt"
143.13,"140121-ey-simpleImp-list1.016",0,1050,8.35,"EY-test.txt"
143.138,"140121-ey-simpleImp-list1.016",NA,483,8.35833333333333,"EY-test.txt"
143.147,"140121-ey-simpleImp-list1.016",NA,480,8.36666666666667,"EY-test.txt"
143.155,"140121-ey-simpleImp-list1.016",10,428,8.375,"EY-test.txt"
143.163,"140121-ey-simpleImp-list1.016",32,449,8.38333333333333,"EY-test.txt"
143.172,"140121-ey-simpleImp-list1.016",51,442,8.39166666666667,"EY-test.txt"
143.18,"140121-ey-simpleImp-list1.016",62,435,8.4,"EY-test.txt"
143.188,"140121-ey-simpleImp-list1.016",66,430,8.40833333333333,"EY-test.txt"
143.197,"140121-ey-simpleImp-list1.016",58,431,8.41666666666667,"EY-test.txt"
143.205,"140121-ey-simpleImp-list1.016",71,430,8.425,"EY-test.txt"
143.213,"140121-ey-simpleImp-list1.016",74,427,8.43333333333333,"EY-test.txt"
143.222,"140121-ey-simpleImp-list1.016",73,425,8.44166666666667,"EY-test.txt"
143.23,"140121-ey-simpleImp-list1.016",83,424,8.45,"EY-test.txt"
143.238,"140121-ey-simpleImp-list1.016",90,425,8.45833333333333,"EY-test.txt"
143.247,"140121-ey-simpleImp-list1.016",93,423,8.46666666666667,"EY-test.txt"
143.255,"140121-ey-simpleImp-list1.016",95,419,8.475,"EY-test.txt"
143.263,"140121-ey-simpleImp-list1.016",96,414,8.48333333333333,"EY-test.txt"
143.272,"140121-ey-simpleImp-list1.016",105,411,8.49166666666667,"EY-test.txt"
143.28,"140121-ey-simpleImp-list1.016",104,409,8.5,"EY-test.txt"
143.289,"140121-ey-simpleImp-list1.016",104,404,8.50833333333333,"EY-test.txt"
143.297,"140121-ey-simpleImp-list1.016",94,404,8.51666666666667,"EY-test.txt"
143.305,"140121-ey-simpleImp-list1.016",108,399,8.525,"EY-test.txt"
143.314,"140121-ey-simpleImp-list1.016",110,390,8.53333333333333,"EY-test.txt"
143.322,"140121-ey-simpleImp-list1.016",111,385,8.54166666666667,"EY-test.txt"
143.33,"140121-ey-simpleImp-list1.016",112,380,8.55,"EY-test.txt"
143.339,"140121-ey-simpleImp-list1.016",113,381,8.55833333333333,"EY-test.txt"
143.347,"140121-ey-simpleImp-list1.016",116,379,8.56666666666667,"EY-test.txt"
143.355,"140121-ey-simpleImp-list1.016",116,376,8.575,"EY-test.txt"
143.364,"140121-ey-simpleImp-list1.016",114,380,8.58333333333333,"EY-test.txt"
143.372,"140121-ey-simpleImp-list1.016",112,380,8.59166666666667,"EY-test.txt"
143.38,"140121-ey-simpleImp-list1.016",113,376,8.6,"EY-test.txt"
143.388,"140121-ey-simpleImp-list1.016",113,379,8.60833333333333,"EY-test.txt"
143.397,"140121-ey-simpleImp-list1.016",111,378,8.61666666666667,"EY-test.txt"
143.405,"140121-ey-simpleImp-list1.016",116,377,8.625,"EY-test.txt"
143.414,"140121-ey-simpleImp-list1.016",115,382,8.63333333333333,"EY-test.txt"
143.422,"140121-ey-simpleImp-list1.016",114,384,8.64166666666667,"EY-test.txt"
143.43,"140121-ey-simpleImp-list1.016",115,386,8.65,"EY-test.txt"
143.439,"140121-ey-simpleImp-list1.016",115,388,8.65833333333333,"EY-test.txt"
143.447,"140121-ey-simpleImp-list1.016",114,389,8.66666666666667,"EY-test.txt"
143.455,"140121-ey-simpleImp-list1.016",115,388,8.675,"EY-test.txt"
143.464,"140121-ey-simpleImp-list1.016",115,389,8.68333333333333,"EY-test.txt"
143.472,"140121-ey-simpleImp-list1.016",120,389,8.69166666666667,"EY-test.txt"
143.48,"140121-ey-simpleImp-list1.016",120,386,8.7,"EY-test.txt"
143.489,"140121-ey-simpleImp-list1.016",123,385,8.70833333333333,"EY-test.txt"
143.497,"140121-ey-simpleImp-list1.016",123,385,8.71666666666667,"EY-test.txt"
143.505,"140121-ey-simpleImp-list1.016",127,387,8.725,"EY-test.txt"
143.514,"140121-ey-simpleImp-list1.016",127,384,8.73333333333333,"EY-test.txt"
143.522,"140121-ey-simpleImp-list1.016",131,382,8.74166666666667,"EY-test.txt"
143.53,"140121-ey-simpleImp-list1.016",133,379,8.75,"EY-test.txt"
143.539,"140121-ey-simpleImp-list1.016",136,376,8.75833333333333,"EY-test.txt"
143.547,"140121-ey-simpleImp-list1.016",134,375,8.76666666666667,"EY-test.txt"
143.555,"140121-ey-simpleImp-list1.016",150,368,8.775,"EY-test.txt"
143.564,"140121-ey-simpleImp-list1.016",162,359,8.78333333333333,"EY-test.txt"
143.572,"140121-ey-simpleImp-list1.016",172,351,8.79166666666667,"EY-test.txt"
143.58,"140121-ey-simpleImp-list1.016",168,356,8.8,"EY-test.txt"
143.589,"140121-ey-simpleImp-list1.016",175,345,8.80833333333333,"EY-test.txt"
143.597,"140121-ey-simpleImp-list1.016",177,331,8.81666666666667,"EY-test.txt"
143.605,"140121-ey-simpleImp-list1.016",176,332,8.825,"EY-test.txt"
143.614,"140121-ey-simpleImp-list1.016",177,318,8.83333333333333,"EY-test.txt"
143.622,"140121-ey-simpleImp-list1.016",177,322,8.84166666666667,"EY-test.txt"
143.63,"140121-ey-simpleImp-list1.016",180,318,8.85,"EY-test.txt"
143.639,"140121-ey-simpleImp-list1.016",179,319,8.85833333333333,"EY-test.txt"
143.647,"140121-ey-simpleImp-list1.016",175,321,8.86666666666667,"EY-test.txt"
143.655,"140121-ey-simpleImp-list1.016",176,317,8.875,"EY-test.txt"
143.664,"140121-ey-simpleImp-list1.016",176,314,8.88333333333333,"EY-test.txt"
143.672,"140121-ey-simpleImp-list1.016",179,314,8.89166666666667,"EY-test.txt"
143.681,"140121-ey-simpleImp-list1.016",177,315,8.9,"EY-test.txt"
143.689,"140121-ey-simpleImp-list1.016",176,313,8.90833333333333,"EY-test.txt"
143.697,"140121-ey-simpleImp-list1.016",175,314,8.91666666666667,"EY-test.txt"
143.705,"140121-ey-simpleImp-list1.016",173,317,8.925,"EY-test.txt"
143.714,"140121-ey-simpleImp-list1.016",175,316,8.93333333333333,"EY-test.txt"
143.722,"140121-ey-simpleImp-list1.016",173,314,8.94166666666667,"EY-test.txt"
143.731,"140121-ey-simpleImp-list1.016",174,315,8.95,"EY-test.txt"
143.739,"140121-ey-simpleImp-list1.016",173,312,8.95833333333333,"EY-test.txt"
143.747,"140121-ey-simpleImp-list1.016",174,314,8.96666666666667,"EY-test.txt"
143.756,"140121-ey-simpleImp-list1.016",172,312,8.975,"EY-test.txt"
143.764,"140121-ey-simpleImp-list1.016",170,311,8.98333333333333,"EY-test.txt"
143.772,"140121-ey-simpleImp-list1.016",168,309,8.99166666666667,"EY-test.txt"
143.781,"140121-ey-simpleImp-list1.016",168,314,9,"EY-test.txt"
143.789,"140121-ey-simpleImp-list1.016",168,314,9.00833333333333,"EY-test.txt"
143.797,"140121-ey-simpleImp-list1.016",169,310,9.01666666666667,"EY-test.txt"
143.806,"140121-ey-simpleImp-list1.016",170,311,9.025,"EY-test.txt"
143.814,"140121-ey-simpleImp-list1.016",170,313,9.03333333333333,"EY-test.txt"
143.823,"140121-ey-simpleImp-list1.016",170,312,9.04166666666667,"EY-test.txt"
143.831,"140121-ey-simpleImp-list1.016",169,314,9.05,"EY-test.txt"
143.839,"140121-ey-simpleImp-list1.016",166,313,9.05833333333333,"EY-test.txt"
143.847,"140121-ey-simpleImp-list1.016",161,315,9.06666666666667,"EY-test.txt"
143.856,"140121-ey-simpleImp-list1.016",159,316,9.075,"EY-test.txt"
143.864,"140121-ey-simpleImp-list1.016",161,318,9.08333333333333,"EY-test.txt"
143.873,"140121-ey-simpleImp-list1.016",159,317,9.09166666666667,"EY-test.txt"
143.881,"140121-ey-simpleImp-list1.016",166,317,9.1,"EY-test.txt"
143.889,"140121-ey-simpleImp-list1.016",160,317,9.10833333333333,"EY-test.txt"
143.897,"140121-ey-simpleImp-list1.016",167,318,9.11666666666667,"EY-test.txt"
143.906,"140121-ey-simpleImp-list1.016",164,315,9.125,"EY-test.txt"
143.914,"140121-ey-simpleImp-list1.016",174,316,9.13333333333333,"EY-test.txt"
143.922,"140121-ey-simpleImp-list1.016",173,314,9.14166666666667,"EY-test.txt"
143.931,"140121-ey-simpleImp-list1.016",181,310,9.15,"EY-test.txt"
143.939,"140121-ey-simpleImp-list1.016",184,310,9.15833333333333,"EY-test.txt"
143.947,"140121-ey-simpleImp-list1.016",186,311,9.16666666666667,"EY-test.txt"
143.956,"140121-ey-simpleImp-list1.016",184,312,9.175,"EY-test.txt"
143.964,"140121-ey-simpleImp-list1.016",182,310,9.18333333333333,"EY-test.txt"
143.972,"140121-ey-simpleImp-list1.016",183,312,9.19166666666667,"EY-test.txt"
143.981,"140121-ey-simpleImp-list1.016",183,310,9.2,"EY-test.txt"
143.989,"140121-ey-simpleImp-list1.016",182,308,9.20833333333333,"EY-test.txt"
143.997,"140121-ey-simpleImp-list1.016",184,310,9.21666666666667,"EY-test.txt"
144.006,"140121-ey-simpleImp-list1.016",183,310,9.225,"EY-test.txt"
144.014,"140121-ey-simpleImp-list1.016",181,310,9.23333333333333,"EY-test.txt"
144.022,"140121-ey-simpleImp-list1.016",178,312,9.24166666666667,"EY-test.txt"
144.031,"140121-ey-simpleImp-list1.016",177,313,9.25,"EY-test.txt"
144.039,"140121-ey-simpleImp-list1.016",175,311,9.25833333333333,"EY-test.txt"
144.048,"140121-ey-simpleImp-list1.016",176,310,9.26666666666667,"EY-test.txt"
144.056,"140121-ey-simpleImp-list1.016",176,309,9.275,"EY-test.txt"
144.064,"140121-ey-simpleImp-list1.016",174,308,9.28333333333333,"EY-test.txt"
144.073,"140121-ey-simpleImp-list1.016",175,308,9.29166666666667,"EY-test.txt"
144.081,"140121-ey-simpleImp-list1.016",175,310,9.3,"EY-test.txt"
144.089,"140121-ey-simpleImp-list1.016",174,310,9.30833333333333,"EY-test.txt"
144.098,"140121-ey-simpleImp-list1.016",171,313,9.31666666666667,"EY-test.txt"
144.106,"140121-ey-simpleImp-list1.016",169,315,9.325,"EY-test.txt"
144.114,"140121-ey-simpleImp-list1.016",172,315,9.33333333333333,"EY-test.txt"
144.123,"140121-ey-simpleImp-list1.016",172,318,9.34166666666667,"EY-test.txt"
144.131,"140121-ey-simpleImp-list1.016",171,321,9.35,"EY-test.txt"
144.139,"140121-ey-simpleImp-list1.016",171,323,9.35833333333333,"EY-test.txt"
144.148,"140121-ey-simpleImp-list1.016",169,322,9.36666666666667,"EY-test.txt"
144.156,"140121-ey-simpleImp-list1.016",171,320,9.375,"EY-test.txt"
144.164,"140121-ey-simpleImp-list1.016",172,321,9.38333333333333,"EY-test.txt"
144.173,"140121-ey-simpleImp-list1.016",172,324,9.39166666666667,"EY-test.txt"
144.181,"140121-ey-simpleImp-list1.016",174,323,9.4,"EY-test.txt"
144.189,"140121-ey-simpleImp-list1.016",174,320,9.40833333333333,"EY-test.txt"
144.198,"140121-ey-simpleImp-list1.016",175,317,9.41666666666667,"EY-test.txt"
144.206,"140121-ey-simpleImp-list1.016",175,311,9.425,"EY-test.txt"
144.214,"140121-ey-simpleImp-list1.016",176,308,9.43333333333333,"EY-test.txt"
144.223,"140121-ey-simpleImp-list1.016",178,309,9.44166666666667,"EY-test.txt"
144.231,"140121-ey-simpleImp-list1.016",178,308,9.45,"EY-test.txt"
144.239,"140121-ey-simpleImp-list1.016",180,304,9.45833333333333,"EY-test.txt"
144.248,"140121-ey-simpleImp-list1.016",182,303,9.46666666666667,"EY-test.txt"
144.256,"140121-ey-simpleImp-list1.016",184,302,9.475,"EY-test.txt"
144.264,"140121-ey-simpleImp-list1.016",186,301,9.48333333333333,"EY-test.txt"
144.273,"140121-ey-simpleImp-list1.016",191,301,9.49166666666667,"EY-test.txt"
144.281,"140121-ey-simpleImp-list1.016",191,299,9.5,"EY-test.txt"
144.289,"140121-ey-simpleImp-list1.016",194,300,9.50833333333333,"EY-test.txt"
144.298,"140121-ey-simpleImp-list1.016",197,303,9.51666666666667,"EY-test.txt"
144.306,"140121-ey-simpleImp-list1.016",201,305,9.525,"EY-test.txt"
