"subid","list","trial_num","word","pic1","pic2","trial_type","pic1type","pic2type","side_clicked","pic_clicked","correct","datetesting","time","rt","item_num","V17","keep_drop","expt","age_group","English"
"150219-02-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","R","grover_bicycle","N","2/19/15","14:11",948,"3vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","2/19/15","14:11",1059,"1vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","2/19/15","14:11",1516,"2vs2",NA,NA,NA,NA,NA
"150219-02-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","2/19/15","14:11",1696,"2vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","2/19/15","14:11",735,"3vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","2/19/15","14:11",1003,"1vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","2/19/15","14:11",1354,"2vs2",NA,NA,NA,NA,NA
"150219-02-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","2/19/15","14:11",1405,"2vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","2/19/15","14:11",1724,"1vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","2/19/15","14:11",839,"2vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","2/19/15","14:11",2188,"2vs1",NA,NA,NA,NA,NA
"150219-02-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","2/19/15","14:11",1943,"2vs2",NA,NA,NA,NA,NA
"150219-03-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","2/19/15","14:18",1380,NA,NA,NA,NA,NA,NA
"150219-03-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","L","practice2_rabbit","N","2/19/15","14:18",1159,NA,NA,NA,NA,NA,NA
"150219-03-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","2/19/15","14:18",1937,"2vs2",NA,NA,NA,NA,NA
"150219-03-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","2/19/15","14:18",2662,"3vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","2/19/15","14:18",8755,"3vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","2/19/15","14:18",1285,"1vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","R","grover_bicycle","N","2/19/15","14:18",9823,"3vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","2/19/15","14:18",6209,"1vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","2/19/15","14:18",1785,"2vs2",NA,NA,NA,NA,NA
"150219-03-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","2/19/15","14:18",2000,"2vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","2/19/15","14:18",2614,"3vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","2/19/15","14:18",1985,"1vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","2/19/15","14:18",3613,"2vs2",NA,NA,NA,NA,NA
"150219-03-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","2/19/15","14:18",3202,"2vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","2/19/15","14:18",1098,"1vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","2/19/15","14:18",2858,"2vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","2/19/15","14:18",1229,"2vs1",NA,NA,NA,NA,NA
"150219-03-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","2/19/15","14:18",2744,"2vs2",NA,NA,NA,NA,NA
"150219-04-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","R","practice1_lion","Y","2/19/15","14:34",8442,NA,NA,NA,NA,NA,NA
"150219-04-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","2/19/15","14:34",3786,NA,NA,NA,NA,NA,NA
"150219-04-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","R","grover_orange2","Y","2/19/15","14:34",2880,"2vs2",NA,NA,NA,NA,NA
"150219-04-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","R","bert_dog2","Y","2/19/15","14:34",2594,"2vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","L","bert_car2","Y","2/19/15","14:34",2579,"3vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","R","bert_teddybear2","Y","2/19/15","14:34",2373,"2vs2",NA,NA,NA,NA,NA
"150219-04-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","L","grover_ball2","Y","2/19/15","14:34",2499,"2vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","2/19/15","14:34",2125,"2vs2",NA,NA,NA,NA,NA
"150219-04-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","2/19/15","14:34",1741,"2vs2",NA,NA,NA,NA,NA
"150219-04-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","2/19/15","14:34",2109,"2vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","2/19/15","14:34",1429,"3vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","2/19/15","14:34",1389,"1vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","2/19/15","14:34",2698,"1vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","L","grover_teddybear2","N","2/19/15","14:34",4329,"3vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","2/19/15","14:34",1572,"1vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","2/19/15","14:34",1429,"2vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","L","ernie_car2","N","2/19/15","14:34",5367,"3vs1",NA,NA,NA,NA,NA
"150219-04-sc",2,18,"elmo_apple2","elmo_apple2","elmo_orange2","control_single","target","distractor","L","elmo_apple2","Y","2/19/15","14:34",1292,"1vs1",NA,NA,NA,NA,NA
"150219-05-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","2/19/15","14:44",6958,NA,NA,NA,NA,NA,NA
"150219-05-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","2/19/15","14:44",1314,NA,NA,NA,NA,NA,NA
"150219-05-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","2/19/15","14:44",1814,"2vs2",NA,NA,NA,NA,NA
"150219-05-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","2/19/15","14:44",5092,"3vs1",NA,NA,NA,NA,NA
"150219-05-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","2/19/15","14:44",2268,"3vs1",NA,NA,NA,NA,NA
"150219-05-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","2/19/15","14:44",1786,"1vs1",NA,NA,NA,NA,NA
"150219-05-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","R","grover_bicycle","N","2/19/15","14:44",4107,"3vs1",NA,NA,NA,NA,NA
"150219-05-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","2/19/15","14:44",1851,"1vs1",NA,NA,NA,NA,NA
"150219-05-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","2/19/15","14:44",1745,"2vs2",NA,NA,NA,NA,NA
"150219-05-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","2/19/15","14:44",2833,"2vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,1,"practice1_lion","practice1_cow","practice1_lion","practice","distractor","target","R","practice1_lion","Y","2/19/15","15:21",2995,NA,NA,NA,NA,NA,NA
"150219-05-sc",2,2,"practice2_rabbit","practice2_rabbit","practice2_monkey","practice","target","distractor","L","practice2_rabbit","Y","2/19/15","15:21",1355,NA,NA,NA,NA,NA,NA
"150219-05-sc",2,3,"grover_orange2","grover_apple2","grover_orange2","control_single","distractor","target","R","grover_orange2","Y","2/19/15","15:21",1705,"2vs2",NA,NA,NA,NA,NA
"150219-05-sc",2,4,"bert_dog2","bert_cat2","bert_dog2","inference","distractor","target","R","bert_dog2","Y","2/19/15","15:21",2803,"2vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,5,"bert_car2","bert_car2","bert_bicycle2","control_double","target","distractor","L","bert_car2","Y","2/19/15","15:21",1597,"3vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,6,"bert_teddybear2","bert_flower2","bert_teddybear2","control_single","distractor","target","R","bert_teddybear2","Y","2/19/15","15:21",1879,"2vs2",NA,NA,NA,NA,NA
"150219-05-sc",2,7,"grover_ball2","grover_ball2","grover_truck2","inference","target","distractor","R","grover_truck2","N","2/19/15","15:21",2619,"2vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,8,"elmo_cat2","elmo_dog2","elmo_cat2","control_single","distractor","target","R","elmo_cat2","Y","2/19/15","15:21",1687,"2vs2",NA,NA,NA,NA,NA
"150219-05-sc",2,9,"grover_car2","grover_car2","grover_bicycle2","control_single","target","distractor","L","grover_car2","Y","2/19/15","15:21",1775,"2vs2",NA,NA,NA,NA,NA
"150219-05-sc",2,10,"grover_carrot2","grover_banana2","grover_carrot2","control_double","distractor","target","R","grover_carrot2","Y","2/19/15","15:21",1898,"2vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,11,"ernie_apple2","ernie_apple2","ernie_orange2","control_double","target","distractor","L","ernie_apple2","Y","2/19/15","15:21",2585,"3vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,12,"bert_banana2","bert_banana2","bert_carrot2","control_single","target","distractor","L","bert_banana2","Y","2/19/15","15:21",1352,"1vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,13,"bert_truck2","bert_ball2","bert_truck2","control_single","distractor","target","R","bert_truck2","Y","2/19/15","15:21",2442,"1vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,14,"grover_flower2","grover_teddybear2","grover_flower2","inference","distractor","target","R","grover_flower2","Y","2/19/15","15:21",2596,"3vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,15,"ernie_flower2","ernie_flower2","ernie_teddybear2","control_single","target","distractor","L","ernie_flower2","Y","2/19/15","15:21",2308,"1vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,16,"ernie_cat2","ernie_cat2","ernie_dog2","control_double","target","distractor","L","ernie_cat2","Y","2/19/15","15:21",2503,"2vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,17,"ernie_bicycle2","ernie_car2","ernie_bicycle2","inference","distractor","target","R","ernie_bicycle2","Y","2/19/15","15:21",1949,"3vs1",NA,NA,NA,NA,NA
"150219-05-sc",2,18,"elmo_apple2","elmo_apple2","elmo_orange2","control_single","target","distractor","L","elmo_apple2","Y","2/19/15","15:21",1162,"1vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","2/19/15","15:28",2780,NA,NA,NA,NA,NA,NA
"150219-06-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","2/19/15","15:28",1707,NA,NA,NA,NA,NA,NA
"150219-06-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","2/19/15","15:28",2174,"2vs2",NA,NA,NA,NA,NA
"150219-06-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","2/19/15","15:28",2552,"3vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","2/19/15","15:28",4111,"3vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","2/19/15","15:28",1894,"1vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","2/19/15","15:28",6432,"3vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","L","ernie_apple","N","2/19/15","15:28",2380,"1vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","2/19/15","15:28",2015,"2vs2",NA,NA,NA,NA,NA
"150219-06-sc",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","2/19/15","15:28",1978,"2vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","2/19/15","15:28",1780,"3vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","2/19/15","15:28",2003,"1vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","2/19/15","15:28",1575,"2vs2",NA,NA,NA,NA,NA
"150219-06-sc",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","2/19/15","15:28",2648,"2vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","2/19/15","15:28",1720,"1vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","2/19/15","15:28",1367,"2vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","L","ernie_flower","N","2/19/15","15:28",3279,"2vs1",NA,NA,NA,NA,NA
"150219-06-sc",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","2/19/15","15:28",1403,"2vs2",NA,NA,NA,NA,NA
"404111",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/14/15","18:30",2061,NA,NA,NA,NA,NA,NA
"404111",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/14/15","18:30",1339,NA,NA,NA,NA,NA,NA
"404111",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/14/15","18:30",2013,"2vs2",NA,NA,NA,NA,NA
"404111",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","4/14/15","18:30",5160,"3vs1",NA,NA,NA,NA,NA
"404111",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/14/15","18:30",2249,"3vs1",NA,NA,NA,NA,NA
"404111",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/14/15","18:30",1257,"1vs1",NA,NA,NA,NA,NA
"404111",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/14/15","18:30",2253,"3vs1",NA,NA,NA,NA,NA
"404111",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/14/15","18:30",1695,"1vs1",NA,NA,NA,NA,NA
"404111",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/14/15","18:30",1803,"2vs2",NA,NA,NA,NA,NA
"404111",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/14/15","18:30",2288,"2vs1",NA,NA,NA,NA,NA
"404111",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","4/14/15","18:30",2179,"3vs1",NA,NA,NA,NA,NA
"404111",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/14/15","18:30",2294,"1vs1",NA,NA,NA,NA,NA
"404111",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","4/14/15","18:30",1660,"2vs2",NA,NA,NA,NA,NA
"404111",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/14/15","18:30",2103,"2vs1",NA,NA,NA,NA,NA
"404111",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","4/14/15","18:30",1416,"1vs1",NA,NA,NA,NA,NA
"404111",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/14/15","18:30",1595,"2vs1",NA,NA,NA,NA,NA
"404111",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/14/15","18:30",4808,"2vs1",NA,NA,NA,NA,NA
"404111",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","4/14/15","18:30",2394,"2vs2",NA,NA,NA,NA,NA
"404112",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/14/15","18:36",5239,NA,NA,NA,NA,NA,NA
"404112",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/14/15","18:36",1572,NA,NA,NA,NA,NA,NA
"404112",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/14/15","18:36",3022,"2vs2",NA,NA,NA,NA,NA
"404112",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","4/14/15","18:36",2239,"3vs1",NA,NA,NA,NA,NA
"404112",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/14/15","18:36",3325,"3vs1",NA,NA,NA,NA,NA
"404112",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/14/15","18:36",1760,"1vs1",NA,NA,NA,NA,NA
"404112",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/14/15","18:36",2298,"3vs1",NA,NA,NA,NA,NA
"404112",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/14/15","18:36",3262,"1vs1",NA,NA,NA,NA,NA
"404112",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/14/15","18:36",1854,"2vs2",NA,NA,NA,NA,NA
"404112",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/14/15","18:36",2646,"2vs1",NA,NA,NA,NA,NA
"404112",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","4/14/15","18:36",1797,"3vs1",NA,NA,NA,NA,NA
"404112",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/14/15","18:36",3882,"1vs1",NA,NA,NA,NA,NA
"404112",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","4/14/15","18:36",1868,"2vs2",NA,NA,NA,NA,NA
"404112",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/14/15","18:36",2522,"2vs1",NA,NA,NA,NA,NA
"404112",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","L","ernie_car","Y","4/14/15","18:36",2185,"1vs1",NA,NA,NA,NA,NA
"404112",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/14/15","18:36",2546,"2vs1",NA,NA,NA,NA,NA
"404112",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/14/15","18:36",1994,"2vs1",NA,NA,NA,NA,NA
"404112",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","4/14/15","18:36",3178,"2vs2",NA,NA,NA,NA,NA
"Gs0529091",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/14/15","18:55",3302,NA,NA,NA,NA,NA,NA
"Gs0529091",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/14/15","18:55",1948,NA,NA,NA,NA,NA,NA
"Gs0529091",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/14/15","18:55",3027,"2vs2",NA,NA,NA,NA,NA
"Gs0529091",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","4/14/15","18:55",1532,"3vs1",NA,NA,NA,NA,NA
"Gs0529091",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/14/15","18:55",2612,"3vs1",NA,NA,NA,NA,NA
"Gs0529091",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/14/15","18:55",2164,"1vs1",NA,NA,NA,NA,NA
"Gs0529091",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/14/15","18:55",2062,"3vs1",NA,NA,NA,NA,NA
"Gs0529091",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/14/15","18:55",2730,"1vs1",NA,NA,NA,NA,NA
"Gs0529091",1,9,"bert_cat","bert_cat","bert_dog","control_single","target","distractor","L","bert_cat","Y","4/14/15","18:55",3241,"2vs2",NA,NA,NA,NA,NA
"Gs0529091",1,10,"bert_ball","bert_ball","bert_truck","control_double","target","distractor","L","bert_ball","Y","4/14/15","18:55",6119,"2vs1",NA,NA,NA,NA,NA
"Gs0529091",1,11,"bert_flower","bert_flower","bert_teddybear","control_double","target","distractor","L","bert_flower","Y","4/14/15","18:55",1316,"3vs1",NA,NA,NA,NA,NA
"Gs0529091",1,12,"elmo_truck","elmo_ball","elmo_truck","control_single","distractor","target","R","elmo_truck","Y","4/14/15","18:55",3068,"1vs1",NA,NA,NA,NA,NA
"Gs0529091",1,13,"bert_bicycle","bert_car","bert_bicycle","control_single","distractor","target","R","bert_bicycle","Y","4/14/15","18:55",3720,"2vs2",NA,NA,NA,NA,NA
"Gs0529091",1,14,"bert_carrot","bert_banana","bert_carrot","inference","distractor","target","R","bert_carrot","Y","4/14/15","18:55",2469,"2vs1",NA,NA,NA,NA,NA
"Gs0529091",1,15,"ernie_car","ernie_car","ernie_bicycle","control_single","target","distractor","R","ernie_bicycle","N","4/14/15","18:55",3197,"1vs1",NA,NA,NA,NA,NA
"Gs0529091",1,16,"grover_orange","grover_apple","grover_orange","control_double","distractor","target","R","grover_orange","Y","4/14/15","18:55",2077,"2vs1",NA,NA,NA,NA,NA
"Gs0529091",1,17,"ernie_teddybear","ernie_flower","ernie_teddybear","inference","distractor","target","R","ernie_teddybear","Y","4/14/15","18:55",1400,"2vs1",NA,NA,NA,NA,NA
"Gs0529091",1,18,"grover_ball","grover_ball","grover_truck","control_single","target","distractor","L","grover_ball","Y","4/14/15","18:55",2268,"2vs2",NA,NA,NA,NA,NA
"150420-01-sc",1,1,"practice1_cow","practice1_cow","practice1_lion","practice","target","distractor","L","practice1_cow","Y","4/20/15","12:45",2964,NA,NA,NA,NA,NA,NA
"150420-01-sc",1,2,"practice2_monkey","practice2_rabbit","practice2_monkey","practice","distractor","target","R","practice2_monkey","Y","4/20/15","12:45",1860,NA,NA,NA,NA,NA,NA
"150420-01-sc",1,3,"elmo_teddybear","elmo_flower","elmo_teddybear","control_single","distractor","target","R","elmo_teddybear","Y","4/20/15","12:45",2607,"2vs2",NA,NA,NA,NA,NA
"150420-01-sc",1,4,"elmo_apple","elmo_apple","elmo_orange","inference","target","distractor","L","elmo_apple","Y","4/20/15","12:45",1927,"3vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,5,"grover_dog","grover_cat","grover_dog","control_double","distractor","target","R","grover_dog","Y","4/20/15","12:45",88189,"3vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,6,"elmo_banana","elmo_banana","elmo_carrot","control_single","target","distractor","L","elmo_banana","Y","4/20/15","12:45",1683,"1vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,7,"grover_car","grover_car","grover_bicycle","inference","target","distractor","L","grover_car","Y","4/20/15","12:45",1244,"3vs1",NA,NA,NA,NA,NA
"150420-01-sc",1,8,"ernie_orange","ernie_apple","ernie_orange","control_single","distractor","target","R","ernie_orange","Y","4/20/15","12:45",3627,"1vs1",NA,NA,NA,NA,NA
